city,window,test_start,test_end,n_train,model,kind,rmse,mse,mae,mape,n_scored,config,runtime_s,error,rmse_seed_std,n_runs,best_baseline_rmse,beats_baseline,rmse_vs_baseline_pct,rank,window_winner
Lucknow,1,2020-02-03,2020-03-03,1859,XGBoost,model,14.522016838417175,210.88897305527198,11.283073144350897,31.044906813520928,30,"XGBoost recursive (21 features: lags 1-28, rolling [7, 14, 30], calendar)",1.08,,,,14.584904867704827,True,-0.4,3.0,False
Lucknow,1,2020-02-03,2020-03-03,1859,LSTM,model,14.559250787900199,212.849065726212,10.972962631153607,26.938367222306294,30,"LSTM(1x64) lookback=60, direct 30-step, 42 epochs (early stop), mean of seeds [42, 43, 44]",137.0,,0.9366334508437073,3.0,14.584904867704827,True,-0.2,4.0,False
Lucknow,1,2020-02-03,2020-03-03,1859,Naive (last value),baseline,14.584904867704827,212.71944999999994,11.122333333333332,28.667534001959893,30,Naive (last value),0.0,,,,14.584904867704827,,0.0,5.0,False
Lucknow,1,2020-02-03,2020-03-03,1859,Holt-Winters,model,14.662363615618169,214.9849067966035,11.53295224309829,31.746487604157803,30,"Holt-Winters (add. damped trend, add. seasonal m=7)",1.28,,,,14.584904867704827,False,0.5,6.0,False
Lucknow,1,2020-02-03,2020-03-03,1859,Prophet,model,17.775124756165713,315.9550600972552,13.801066183195724,30.00286013973945,30,"Prophet (yearly + weekly, additive)",0.46,,,,14.584904867704827,False,21.9,7.0,False
Lucknow,1,2020-02-03,2020-03-03,1859,Seasonal naive (weekly),baseline,21.69067964203365,470.4855833333331,17.00633333333333,44.425285342219844,30,Seasonal naive (weekly),0.0,,,,14.584904867704827,,48.7,8.0,False
Lucknow,1,2020-02-03,2020-03-03,1859,Seasonal naive (annual),baseline,22.190158554338154,492.4031366666668,18.59566666666667,48.85461921176557,30,Seasonal naive (annual),0.0,,,,14.584904867704827,,52.1,9.0,False
Lucknow,2,2019-10-06,2019-11-04,1739,Prophet,model,13.85516208113641,191.96551629456022,9.959176899858965,17.956307149322846,30,"Prophet (yearly + weekly, additive)",1.33,,,,14.924089140268048,True,-7.2,1.0,True
Lucknow,2,2019-10-06,2019-11-04,1739,Seasonal naive (annual),baseline,14.924089140268048,222.7284366666667,11.287666666666665,29.08928060938297,30,Seasonal naive (annual),0.0,,,,14.924089140268048,,0.0,2.0,False
Lucknow,2,2019-10-06,2019-11-04,1739,SARIMA,model,18.527100291741302,343.2534452202407,13.520870278772247,23.18471056733018,30,"SARIMA(2, 0, 2)x(0, 0, 1, 7) + 3 annual Fourier pairs",53.56,,,,14.924089140268048,False,24.1,3.0,False
Lucknow,2,2019-10-06,2019-11-04,1739,LSTM,model,21.07491363474193,484.731425353501,15.698595091912098,27.4720026144923,30,"LSTM(1x64) lookback=60, direct 30-step, 25 epochs (early stop), mean of seeds [42, 43, 44]",87.56,,6.37019941930155,3.0,14.924089140268048,False,41.2,4.0,False
Lucknow,2,2019-10-06,2019-11-04,1739,XGBoost,model,30.5863221417417,935.5231021583986,24.767035026047363,45.18455064952981,30,"XGBoost recursive (21 features: lags 1-28, rolling [7, 14, 30], calendar)",3.23,,,,14.924089140268048,False,104.9,5.0,False
Lucknow,2,2019-10-06,2019-11-04,1739,Holt-Winters,model,32.15059152703997,1033.6605355385745,26.032753243878044,47.424864290661546,30,"Holt-Winters (add. damped trend, add. seasonal m=7)",2.79,,,,14.924089140268048,False,115.4,6.0,False
Lucknow,2,2019-10-06,2019-11-04,1739,ARIMA,model,32.22254899636458,1038.2926638231158,26.43962596744468,48.77403929799945,30,"ARIMA(3, 0, 2)",24.74,,,,14.924089140268048,False,115.9,7.0,False
Lucknow,2,2019-10-06,2019-11-04,1739,Seasonal naive (weekly),baseline,32.873354103285536,1080.65741,26.899,49.57324830417992,30,Seasonal naive (weekly),0.0,,,,14.924089140268048,,120.3,8.0,False
Lucknow,2,2019-10-06,2019-11-04,1739,Naive (last value),baseline,32.893257667795694,1081.9664000000002,27.044666666666664,49.955401737874624,30,Naive (last value),0.0,,,,14.924089140268048,,120.4,9.0,False
Lucknow,3,2019-06-08,2019-07-07,1619,ARIMA,model,3.7417572269298978,14.000747145282118,2.9913595864915914,11.753739801949884,30,"ARIMA(2, 0, 2)",22.62,,,,4.6414297366221104,True,-19.4,1.0,True
Lucknow,3,2019-06-08,2019-07-07,1619,XGBoost,model,4.281132286306452,18.328093652855507,3.2613779413907933,12.510306671488964,30,"XGBoost recursive (21 features: lags 1-28, rolling [7, 14, 30], calendar)",2.42,,,,4.6414297366221104,True,-7.8,2.0,False
Lucknow,3,2019-06-08,2019-07-07,1619,Naive (last value),baseline,4.6414297366221104,21.542869999999994,3.384999999999999,12.50973993202912,30,Naive (last value),0.0,,,,4.6414297366221104,,0.0,3.0,False
Lucknow,3,2019-06-08,2019-07-07,1619,Seasonal naive (weekly),baseline,4.662168665617607,21.735816666666658,3.4143333333333326,12.656037714359961,30,Seasonal naive (weekly),0.0,,,,4.6414297366221104,,0.4,4.0,False
Lucknow,3,2019-06-08,2019-07-07,1619,Holt-Winters,model,4.755362352390522,22.613471102533122,3.733064136011499,14.241349767420026,30,"Holt-Winters (add. damped trend, add. seasonal m=7)",2.44,,,,4.6414297366221104,False,2.5,5.0,False
Lucknow,3,2019-06-08,2019-07-07,1619,LSTM,model,5.491627468952171,30.18539765418829,4.088113967290793,15.118619231282297,30,"LSTM(1x64) lookback=60, direct 30-step, 26 epochs (early stop), mean of seeds [42, 43, 44]",108.27,,0.16560614855209538,3.0,4.6414297366221104,False,18.3,6.0,False
Lucknow,3,2019-06-08,2019-07-07,1619,Prophet,model,5.66226460606716,32.0612404691209,4.222785207825857,15.69283389256903,30,"Prophet (yearly + weekly, additive)",0.85,,,,4.6414297366221104,False,22.0,7.0,False
Lucknow,3,2019-06-08,2019-07-07,1619,Seasonal naive (annual),baseline,6.3818356815783535,40.72782666666665,5.466666666666665,23.98527773458884,30,Seasonal naive (annual),0.0,,,,4.6414297366221104,,37.5,8.0,False
Lucknow,3,2019-06-08,2019-07-07,1619,SARIMA,model,7.4852997487857165,56.02971232917151,6.099822156463684,23.126697569878516,30,"SARIMA(2, 0, 2)x(0, 0, 1, 7) + 3 annual Fourier pairs",46.77,,,,4.6414297366221104,False,61.3,9.0,False
Lucknow,4,2019-02-08,2019-03-09,1499,Holt-Winters,model,12.037660498922456,144.90527028731802,10.021054535531709,26.834661638978563,30,"Holt-Winters (add. damped trend, add. seasonal m=7)",1.08,,,,13.77559932150564,True,-12.6,1.0,True
Lucknow,4,2019-02-08,2019-03-09,1499,ARIMA,model,12.215563408299714,149.21998938219093,10.297695252337743,29.15437645372345,30,"ARIMA(3, 1, 1)",20.91,,,,13.77559932150564,True,-11.3,2.0,False
Lucknow,4,2019-02-08,2019-03-09,1499,Prophet,model,12.661822374385146,160.32174584048028,10.601742282520402,32.05741260778747,30,"Prophet (yearly + weekly, additive)",0.55,,,,13.77559932150564,True,-8.1,3.0,False
Lucknow,4,2019-02-08,2019-03-09,1499,LSTM,model,13.388308622027083,179.2621191897567,10.478400319106024,24.871268240727897,30,"LSTM(1x64) lookback=60, direct 30-step, 35 epochs (early stop), mean of seeds [42, 43, 44]",98.04,,0.12373936767245049,3.0,13.77559932150564,True,-2.8,4.0,False
Lucknow,4,2019-02-08,2019-03-09,1499,Naive (last value),baseline,13.77559932150564,189.76713666666666,10.655,24.819304401835957,30,Naive (last value),0.0,,,,13.77559932150564,,0.0,5.0,False
Lucknow,4,2019-02-08,2019-03-09,1499,SARIMA,model,13.885918378023668,192.81872920113543,12.414102298702012,36.24453323600816,30,"SARIMA(2, 1, 2)x(0, 0, 1, 7) + 3 annual Fourier pairs",36.38,,,,13.77559932150564,False,0.8,6.0,False
Lucknow,4,2019-02-08,2019-03-09,1499,XGBoost,model,14.42085128948768,207.96095191351853,12.31221847921258,39.05836191286507,30,"XGBoost recursive (21 features: lags 1-28, rolling [7, 14, 30], calendar)",1.11,,,,13.77559932150564,False,4.7,7.0,False
Lucknow,4,2019-02-08,2019-03-09,1499,Seasonal naive (weekly),baseline,16.414745708254717,269.44387666666665,13.687,39.470913045079975,30,Seasonal naive (weekly),0.0,,,,13.77559932150564,,19.2,8.0,False
Lucknow,4,2019-02-08,2019-03-09,1499,Seasonal naive (annual),baseline,16.635182696121294,276.72930333333335,12.478333333333333,30.56618845879101,30,Seasonal naive (annual),0.0,,,,13.77559932150564,,20.8,9.0,False
Lucknow,5,2018-10-11,2018-11-09,1379,XGBoost,model,14.166360610260744,200.68577293994719,10.37478152387442,17.167370969710266,30,"XGBoost recursive (21 features: lags 1-28, rolling [7, 14, 30], calendar)",3.65,,,,17.13903001922804,True,-17.3,1.0,True
Lucknow,5,2018-10-11,2018-11-09,1379,SARIMA,model,15.497623049590555,240.17632018720045,12.24759553719321,20.328095109044007,30,"SARIMA(2, 1, 2)x(0, 0, 1, 7) + 3 annual Fourier pairs",30.99,,,,17.13903001922804,True,-9.6,2.0,False
Lucknow,5,2018-10-11,2018-11-09,1379,Seasonal naive (annual),baseline,17.13903001922804,293.74634999999995,14.842999999999998,28.61592847193374,30,Seasonal naive (annual),0.0,,,,17.13903001922804,,0.0,3.0,False
Lucknow,5,2018-10-11,2018-11-09,1379,Prophet,model,18.82311519667477,354.30966570728873,15.946213511096376,33.46238973622925,30,"Prophet (yearly + weekly, additive)",1.23,,,,17.13903001922804,False,9.8,4.0,False
Lucknow,5,2018-10-11,2018-11-09,1379,Seasonal naive (weekly),baseline,21.611348793323074,467.05039666666664,17.595000000000002,28.912056621032743,30,Seasonal naive (weekly),0.0,,,,17.13903001922804,,26.1,5.0,False
Lucknow,5,2018-10-11,2018-11-09,1379,Holt-Winters,model,24.916957467727098,620.8547694485212,20.177884883976763,31.78043542911766,30,"Holt-Winters (add. damped trend, add. seasonal m=7)",1.04,,,,17.13903001922804,False,45.4,6.0,False
Lucknow,5,2018-10-11,2018-11-09,1379,Naive (last value),baseline,26.70149983303061,712.9700933333337,21.924666666666674,34.613246471120625,30,Naive (last value),0.0,,,,17.13903001922804,,55.8,7.0,False
Lucknow,5,2018-10-11,2018-11-09,1379,ARIMA,model,27.508783361696498,756.7331620407501,22.79664344836807,36.19530970005565,30,"ARIMA(3, 1, 1)",19.16,,,,17.13903001922804,False,60.5,8.0,False
Lucknow,5,2018-10-11,2018-11-09,1379,LSTM,model,32.77386709395463,1074.372487315222,28.624228283576134,47.09432313675146,30,"LSTM(1x64) lookback=60, direct 30-step, 16 epochs (early stop), mean of seeds [42, 43, 44]",51.95,,0.49610787437836823,3.0,17.13903001922804,False,91.2,9.0,False
