date,city,window,actual,observed,Naive (last value),Seasonal naive (weekly),Seasonal naive (annual),ARIMA,SARIMA,Holt-Winters,LSTM,XGBoost,Prophet
2019-06-26,Delhi,3,37.39,True,35.32000000000001,42.68,34.16,44.60951366574367,41.32863823793073,38.60956396168687,44.378975272809804,47.75833251692463,36.285635165789735
2019-06-27,Delhi,3,39.94,True,35.32000000000001,44.849999999999994,31.0,44.67689387629651,41.08060895702949,37.84654148557992,44.6497998140122,48.74515351465787,35.68051246297885
2019-06-28,Delhi,3,38.37,True,35.32000000000001,35.32000000000001,29.009999999999994,44.74322194501657,40.81871028421408,36.73762426082615,42.75561995653061,46.476188950124815,34.44293816005
2019-06-29,Delhi,3,34.56,True,35.32000000000001,57.23999999999999,30.43,44.808521590101805,40.54457297765331,36.14368869386471,43.49315885641483,44.31199064043612,32.84289497167025
2019-06-30,Delhi,3,33.03,True,35.32000000000001,32.220000000000006,32.89000000000001,44.872811955322184,40.25975460728518,35.345605874370165,44.20503505071909,37.743531980146024,31.512167798690534
2019-07-01,Delhi,3,31.09,True,35.32000000000001,30.329999999999995,28.460000000000004,44.93610976772573,39.96574029449755,37.75558044951841,43.48049487309231,35.907301524123994,32.91690183173704
2019-07-02,Delhi,3,28.13,True,35.32000000000001,35.99999999999999,25.739999999999995,44.99843031523619,39.66394375698913,37.96583539478352,43.08017927020378,32.82038761851823,33.32503876860104
2019-07-03,Delhi,3,26.57,True,35.32000000000001,42.68,37.27000000000001,45.05978805853925,39.355708609392316,38.60956396168687,43.903035535923415,30.859706629590796,33.166877817360046
2019-07-04,Delhi,3,29.23,True,35.32000000000001,44.849999999999994,31.17,45.120196933073046,39.04230987788469,37.84654148557992,42.396909228504505,31.955768098472255,32.77847355021997
2019-07-05,Delhi,3,34.77,True,35.32000000000001,35.32000000000001,38.05,45.17967052615374,38.72495569241993,36.73762426082615,43.41245611401772,32.06655278605673,31.794702999291623
2019-07-06,Delhi,3,29.91,True,35.32000000000001,57.23999999999999,36.709999999999994,45.23822216853069,38.4047891246688,36.14368869386471,43.268996980258294,28.8155627911517,30.456624260649818
2019-07-07,Delhi,3,28.87,True,35.32000000000001,32.220000000000006,34.42999999999999,45.29586498631257,38.08289014363489,35.345605874370165,44.183984190985036,29.8262592405315,29.348894513327515
2019-02-08,Delhi,4,39.24,True,30.799999999999997,50.75,74.83000000000001,35.72111211220658,35.22824474023049,33.425852443042366,48.16735525601975,37.3670826440109,55.341865018252065
2019-02-09,Delhi,4,38.31,True,30.799999999999997,35.88999999999999,74.49999999999999,41.34823266548159,41.10206848783354,32.952008577141605,49.883517129918225,44.40254717703316,54.20609180645346
2019-02-10,Delhi,4,49.26,True,30.799999999999997,34.53,99.05999999999999,43.02652342924368,42.60901803930169,31.497901066223655,50.37205808706266,46.89712633290721,53.1745643057084
2019-02-11,Delhi,4,58.56,True,30.799999999999997,52.85000000000001,62.39999999999997,44.18672797981302,42.422265105857065,32.61004144608365,50.7945319047281,50.810840892659286,56.35662476416323
2019-02-12,Delhi,4,66.37,True,30.799999999999997,75.88999999999997,33.07999999999999,44.984391991689286,42.09095520019164,33.710798604672306,51.284198685172974,50.2092652154624,58.104808898324926
2019-02-13,Delhi,4,70.04,True,30.799999999999997,50.55,46.48,45.53300804608025,42.86002484705022,34.067621901020146,51.58698382091249,50.233384143029966,58.53755936953916
2019-02-14,Delhi,4,53.15,True,30.799999999999997,30.799999999999997,34.92,45.91254742508899,43.75522531111724,34.80078429431269,51.83979514966933,53.11130293934111,58.72488291048207
2019-02-15,Delhi,4,44.28,True,30.799999999999997,50.75,38.54,46.17814933695663,43.66520276348998,33.425852443042366,51.75540372874121,55.97513455783779,57.77349872595362
2019-02-16,Delhi,4,33.33,True,30.799999999999997,35.88999999999999,48.32999999999999,46.36730857811155,43.53035598284391,32.952008577141605,52.099747471034014,57.80090453335547,55.59203644625638
2019-02-17,Delhi,4,42.59,True,30.799999999999997,34.53,49.9,46.50529483483716,43.54716576549033,31.497901066223655,51.894378734931955,56.01030061839001,53.49554674584023
2019-02-18,Delhi,4,56.12,True,30.799999999999997,52.85000000000001,50.940000000000005,46.60904017241683,43.588056223890575,32.61004144608365,51.43501095995202,61.9983995181005,55.55805009215459
2019-02-19,Delhi,4,55.44,True,30.799999999999997,75.88999999999997,71.76000000000002,46.68984742520067,43.6264788556547,33.710798604672306,52.02492608037286,60.317951990382745,56.09593343919239
2019-02-20,Delhi,4,51.88,True,30.799999999999997,50.55,68.28999999999998,46.75524354009987,43.65784146884834,34.067621901020146,51.291386050775884,57.523810534797796,55.33195310195224
2019-02-21,Delhi,4,47.15,True,30.799999999999997,30.799999999999997,92.54,46.810233505946336,43.6822822164851,34.80078429431269,52.1462638206497,58.778825650783325,54.35987696938993
