city,window,test_start,test_end,n_train,model,kind,rmse,mse,mae,mape,n_scored,config,runtime_s,error,rmse_seed_std,n_runs,best_baseline_rmse,beats_baseline,rmse_vs_baseline_pct,rank,window_winner
Bengaluru,3,2019-06-08,2019-07-07,1541,Prophet,model,10.07287344475842,101.46277943411934,8.27289541187557,51.33574791495765,30,"Prophet (yearly + weekly, additive)",1.62,,,,6.861863206641961,False,46.8,5.0,False
Bengaluru,3,2019-06-08,2019-07-07,1541,XGBoost,model,10.95590923680504,120.03194720511,9.033357708257613,55.343086236243046,30,"XGBoost recursive (21 features: lags 1-28, rolling [7, 14, 30], calendar)",4.28,,,,6.861863206641961,False,59.7,6.0,False
Bengaluru,3,2019-06-08,2019-07-07,1541,Seasonal naive (annual),baseline,11.582578152840874,134.15611666666672,8.732333333333335,43.75838407490067,30,Seasonal naive (annual),0.0,,,,6.861863206641961,,68.8,7.0,False
Bengaluru,3,2019-06-08,2019-07-07,1541,ARIMA,model,11.711681610291627,137.1634861408431,10.432002355155166,62.892219847570274,30,"ARIMA(2, 0, 1)",21.56,,,,6.861863206641961,False,70.7,8.0,False
Bengaluru,3,2019-06-08,2019-07-07,1541,Seasonal naive (weekly),baseline,12.669744406787906,160.52242333333342,9.448333333333334,55.9657652656526,30,Seasonal naive (weekly),0.0,,,,6.861863206641961,,84.6,9.0,False
Bengaluru,4,2019-02-08,2019-03-09,1421,Holt-Winters,model,9.570738804502662,91.59904126401304,7.594520268751124,16.87702945998476,30,"Holt-Winters (add. damped trend, add. seasonal m=7)",1.02,,,,10.216068715508916,True,-6.3,1.0,True
Bengaluru,4,2019-02-08,2019-03-09,1421,XGBoost,model,9.702688889507664,94.14217168657547,7.466692395888166,16.400765839891047,30,"XGBoost recursive (21 features: lags 1-28, rolling [7, 14, 30], calendar)",3.92,,,,10.216068715508916,True,-5.0,2.0,False
Bengaluru,4,2019-02-08,2019-03-09,1421,Prophet,model,9.816948408465517,96.37247605447367,7.5187528035636575,15.497922295283525,30,"Prophet (yearly + weekly, additive)",1.13,,,,10.216068715508916,True,-3.9,3.0,False
Bengaluru,4,2019-02-08,2019-03-09,1421,Naive (last value),baseline,10.216068715508916,104.36805999999999,8.274,19.07966970381743,30,Naive (last value),0.0,,,,10.216068715508916,,0.0,4.0,False
Bengaluru,4,2019-02-08,2019-03-09,1421,SARIMA,model,10.569020099223083,111.7041858577815,7.896809259538193,15.488565971256158,30,"SARIMA(2, 0, 1)x(0, 0, 1, 7) + 3 annual Fourier pairs",33.26,,,,10.216068715508916,False,3.5,5.0,False
Bengaluru,4,2019-02-08,2019-03-09,1421,ARIMA,model,11.016172633381036,121.35605948845325,8.277469088544823,16.0897654904193,30,"ARIMA(2, 0, 1)",20.25,,,,10.216068715508916,False,7.8,6.0,False
Bengaluru,4,2019-02-08,2019-03-09,1421,Seasonal naive (weekly),baseline,12.12974264634937,147.13065666666665,10.471666666666666,22.991031325245714,30,Seasonal naive (weekly),0.0,,,,10.216068715508916,,18.7,7.0,False
Bengaluru,4,2019-02-08,2019-03-09,1421,LSTM,model,13.1304071990812,179.10680733917312,11.253633045568122,25.930542249361334,30,"LSTM(1x64) lookback=60, direct 30-step, 33 epochs (early stop), mean of seeds [42, 43, 44]",91.53,,2.588284011751754,3.0,10.216068715508916,False,28.5,8.0,False
Bengaluru,4,2019-02-08,2019-03-09,1421,Seasonal naive (annual),baseline,18.523217773018455,343.10959666666673,16.201,32.129872690573066,30,Seasonal naive (annual),0.0,,,,10.216068715508916,,81.3,9.0,False
