date,city,window,actual,observed,Naive (last value),Seasonal naive (weekly),Seasonal naive (annual),ARIMA,SARIMA,Holt-Winters,LSTM,XGBoost,Prophet
2020-06-08,Chennai,0,23.04,True,36.150000000000006,36.150000000000006,47.85000000000001,27.11798105248189,38.07621512584837,30.272667168397305,35.50171774053908,29.35934974499978,20.833407766939835
2020-06-09,Chennai,0,22.43,True,36.150000000000006,27.819999999999997,54.899999999999984,27.221890219912567,38.936717836915506,32.65591787222951,35.53431144796302,30.7907115084164,21.923826962212154
2020-06-10,Chennai,0,30.42,True,36.150000000000006,20.0,51.78999999999999,27.358047519743124,39.70648601158345,30.60435589061566,35.73792123719987,33.56818334360106,20.881308284819355
2020-06-11,Chennai,0,26.37,True,36.150000000000006,31.03,51.48,27.513795698729247,40.36582615381432,30.861306637074275,36.169932200592456,32.39476823768652,21.14595274581214
2020-06-12,Chennai,0,104.45,True,36.150000000000006,38.29999999999999,37.779999999999994,27.681272300791637,40.975972351365144,31.2212053030078,36.065273514474825,33.1733866211233,21.41437237487261
2020-06-13,Chennai,0,20.76,True,36.150000000000006,33.99,41.029999999999994,27.855580061639365,41.55079174774337,30.700671823918345,36.73990237380972,33.671953402643155,20.962588709922997
2020-06-14,Chennai,0,20.17,True,36.150000000000006,18.85,53.31,28.033663107940328,42.09368234290865,29.248792995184154,36.04132679368505,30.122419327871967,19.817076712516858
2020-06-15,Chennai,0,19.34,True,36.150000000000006,36.150000000000006,42.09000000000001,28.213612058342108,42.60573957347688,30.272667168397305,37.58620294789503,34.17750039381966,19.877199343491107
2020-06-16,Chennai,0,24.1,True,36.150000000000006,27.819999999999997,56.119999999999976,28.394232537480324,43.08755544416735,32.65591787222951,37.073670073775084,35.499972119345976,21.201510119802638
2020-06-17,Chennai,0,32.37,True,36.150000000000006,20.0,56.800000000000004,28.574776559386624,43.53961328283323,30.60435589061566,36.977959761998825,34.34060132425108,20.4754019457518
2020-06-18,Chennai,0,23.89,True,36.150000000000006,31.03,41.220000000000006,28.75477503896144,43.96237376539968,30.861306637074275,37.38647628648084,33.766269244113985,21.02957544060878
2020-06-19,Chennai,0,29.8,True,36.150000000000006,38.29999999999999,36.82000000000001,28.933933259261174,44.35629353224515,31.2212053030078,37.30971481595964,34.485214457549986,21.594063351175787
2020-06-20,Chennai,0,89.92,True,36.150000000000006,33.99,36.699999999999996,29.112065593449962,44.721829412827304,30.700671823918345,36.93737380633569,34.97587406338147,21.421396508141545
2020-06-21,Chennai,0,26.53,True,36.150000000000006,18.85,39.32,29.289054726504922,45.05943983037015,29.248792995184154,37.33352750196861,33.19781361525512,20.503773807240044
2020-06-22,Chennai,0,23.55,True,36.150000000000006,36.150000000000006,33.86,29.464826176337564,45.36958585236705,30.272667168397305,36.855117490401376,36.86529943411457,20.79446971425705
2020-06-23,Chennai,0,18.95,True,36.150000000000006,27.819999999999997,29.800000000000008,29.639332371959853,45.652732359753394,32.65591787222951,37.35565976822507,42.85737610488276,22.38682848321527
2020-06-24,Chennai,0,28.83,True,36.150000000000006,20.0,103.16000000000004,29.81254270257657,45.909349377461005,30.60435589061566,36.86449705953219,45.91632911840262,21.78607298133619
2020-06-25,Chennai,0,23.13,True,36.150000000000006,31.03,45.52000000000001,29.984437297361143,46.139913521637475,30.861306637074275,37.27931466233313,47.40912180156755,22.496699564169706
2020-06-26,Chennai,0,23.75,True,36.150000000000006,38.29999999999999,35.11,30.155003136213523,46.344909506161294,31.2212053030078,37.671866635117865,49.32724983494425,23.17304172015636
2020-06-27,Chennai,0,26.42,True,36.150000000000006,33.99,45.160000000000004,30.324231616912236,46.524831654424425,30.700671823918345,37.8189092802162,51.96491771938266,23.007874406283783
2020-06-28,Chennai,0,25.93,True,36.150000000000006,18.85,59.219999999999985,30.492117032180953,46.68018536880176,29.248792995184154,36.54564923617366,46.765935654406476,21.990943493937017
2020-06-29,Chennai,0,21.3,True,36.150000000000006,36.150000000000006,47.809999999999995,30.658655615216666,46.81148851697997,30.272667168397305,37.2366077473342,56.5509680273447,22.213518808259007
2020-06-30,Chennai,0,24.14,True,36.150000000000006,27.819999999999997,33.279999999999994,30.823844940344472,46.91927270076907,32.65591787222951,36.38845044466959,56.615933480508176,23.759958153954706
2020-07-01,Chennai,0,15.95,True,36.150000000000006,20.0,52.550000000000004,30.98768354551804,47.004084379058135,30.60435589061566,36.58298380430989,58.66639469902813,22.928621298793363
2020-02-03,Chennai,1,37.52,True,30.58,47.25999999999999,31.090000000000003,35.3986353686185,37.74731925751424,32.843384054611874,47.554723414254084,33.808535274450755,39.855055768307615
2020-02-04,Chennai,1,39.6,True,30.58,53.65999999999999,46.95,37.905044672001374,41.38266839306326,35.0743260420903,48.69258556262082,39.086325680812585,42.40743785050298
2020-02-05,Chennai,1,39.93,True,30.58,52.290000000000006,44.36999999999999,39.60345162751339,43.85343381142375,32.02133945618789,48.77031019835448,45.9391871200978,40.752606563433034
2020-02-06,Chennai,1,40.05,True,30.58,43.82,60.550000000000004,40.74289746704431,46.10599492198914,32.41826285651388,48.89072115549815,50.46770104743893,41.540630663087235
2020-02-07,Chennai,1,36.32,True,30.58,36.56000000000001,52.940000000000005,41.5085788560825,48.1416979299164,32.390092679933176,48.58280020874286,55.72086907394633,42.21810954479089
2020-02-08,Chennai,1,28.45,True,30.58,32.39999999999999,28.42,42.02938015123608,49.90166242362914,33.05479500292914,49.29647062947453,57.51267696928293,41.61452672880958
2020-02-09,Chennai,1,28.1,True,30.58,30.58,21.040000000000003,42.39166349656875,51.372969710363854,33.10203634298014,49.50311003205581,53.56611105801397,39.695826773315154
2020-02-10,Chennai,1,35.41,True,30.58,47.25999999999999,12.77,42.65200789848928,52.14995766771955,32.843384054611874,49.95612113441019,54.488894380382796,39.6697951030904
2020-02-11,Chennai,1,29.12,True,30.58,53.65999999999999,37.370000000000005,42.84697524553292,52.99229844562772,35.0743260420903,49.89598058124574,56.665544346728815,42.17039057065186
2020-02-12,Chennai,1,32.17,True,30.58,52.290000000000006,56.03999999999999,42.999993745177086,53.773462541639105,32.02133945618789,49.108952291921945,55.58787473457342,40.47468195255613
2020-02-13,Chennai,1,49.48,True,30.58,43.82,106.04000000000003,43.12599818532109,54.45839482679166,32.41826285651388,48.16183853837098,56.34672048992036,41.19915301648489
2020-02-14,Chennai,1,56.85,True,30.58,36.56000000000001,178.5399999999999,43.23447931805322,55.049242422935805,32.390092679933176,49.229030698737496,55.47530500129616,41.80858242991781
2020-02-15,Chennai,1,54.82,True,30.58,32.39999999999999,42.85,43.33145760569832,55.55466206950651,33.05479500292914,48.59858189959569,50.57132216154538,41.14976640245378
2020-02-16,Chennai,1,35.13,True,30.58,30.58,45.410000000000004,43.42074898755933,55.98373609826334,33.10203634298014,49.81163173521676,48.56065576997959,39.198292801558694
2020-02-17,Chennai,1,34.25,True,30.58,47.25999999999999,44.51,43.50477198986093,56.34481261088936,32.843384054611874,49.26805039188341,49.520960784275324,39.126878406460285
2020-02-18,Chennai,1,41.49,True,30.58,53.65999999999999,26.55,43.585060541951464,56.645337422939896,35.0743260420903,49.84488452286488,53.68520037486743,41.557261079544226
2020-02-19,Chennai,1,42.95,True,30.58,52.290000000000006,17.110000000000003,43.66258907593971,56.89188860119064,32.02133945618789,50.25122889311958,56.679789590439256,39.86404009992072
2020-02-20,Chennai,1,35.52,True,30.58,43.82,16.600000000000005,43.73797833119825,57.09025251159006,32.41826285651388,50.11698207750505,59.49778624505271,40.57188751472191
